role,norm,dim,max_abs,mean_abs,norm_centered,score_at_alpha_1_0,score_at_alpha_1_5,score_at_alpha_2_0,score_at_alpha_2_5,delta_high_minus_low,score_slope,score_curve_r2,peak_alpha,late_alpha_drop,monotonic,subdim_consistency,sub25_cmp_emotional_register,sub25_cmp_vocab_choice,sub25_cmp_social_dynamic,sub25_cmp_motivation,sub25_cmp_worldview_alignment,n_questions_total
veteran,3.759943962097168,4096,1.1807808876037598,0.03930729255080223,1.3163481,55.01315789473684,61.478070175438596,69.53947368421052,78.10526315789474,23.092105263157897,15.467543859649123,0.9961259774493729,2.5,0.0,True,9.50737153957092,63.04824561403509,61.8421052631579,60.53947368421053,70.37280701754386,66.1842105263158,912
veterinarian,3.633820056915283,4096,1.257265567779541,0.0374068059027195,1.4393371,39.6359649122807,39.90350877192982,41.59649122807018,45.083333333333336,5.447368421052637,3.6070175438596537,0.8622681594216651,2.5,0.0,True,2.0031186270090098,50.6578947368421,44.86842105263158,44.10087719298246,46.75438596491228,42.324561403508774,912
vigilante,3.914149522781372,4096,1.1593751907348633,0.0416945219039917,1.2897956,29.19736842105263,32.99122807017544,42.421052631578945,53.20175438596491,24.00438596491228,16.28859649122807,0.961939590911756,2.5,0.0,True,10.836588750368325,50.04385964912281,51.51315789473684,47.5,50.85526315789474,46.666666666666664,912
virtuoso,3.6015031337738037,4096,1.0633597373962402,0.03822653740644455,1.0737573,52.60964912280702,57.21052631578947,61.833333333333336,69.9298245614035,17.320175438596486,11.316666666666665,0.9777043593326875,2.5,0.0,True,4.017298163248633,56.55701754385965,54.10087719298246,54.583333333333336,63.1140350877193,58.06140350877193,912
virus,4.080137729644775,4096,1.2249221801757812,0.043050676584243774,1.9585711,8.868421052631579,11.978070175438596,20.789473684210527,43.776315789473685,34.90789473684211,22.70701754385965,0.8629414064732537,2.5,0.0,True,11.483368240839841,40.15350877192982,42.74122807017544,35.24122807017544,35.89912280701754,30.837719298245613,912
visionary,3.916212797164917,4096,1.0543746948242188,0.04209395498037338,1.2149849,74.80701754385964,77.01315789473684,80.49561403508773,81.69298245614036,6.885964912280713,4.828070175438606,0.9704065557344416,2.5,0.0,True,2.1449175083990726,67.87280701754386,61.95175438596491,63.44298245614035,72.17105263157895,67.18859649122807,912
void,4.038331508636475,4096,1.162656307220459,0.04405555501580238,1.9105132,32.69298245614035,36.78947368421053,49.36842105263158,74.24122807017544,41.54824561403509,27.444736842105264,0.8965486590771734,2.5,0.0,True,12.394481787547273,45.70175438596491,47.675438596491226,46.95175438596491,51.40350877192982,41.86842105263158,912
wanderer,3.2949776649475098,4096,0.885312557220459,0.03570416197180748,1.4619997,44.026315789473685,49.030701754385966,55.10087719298246,65.76315789473684,21.73684210526315,14.256140350877189,0.9671655100093222,2.5,0.0,True,6.916837795396842,54.01315789473684,56.271929824561404,54.4078947368421,63.55263157894737,57.78508771929825,912
warrior,3.79044508934021,4096,0.9101567268371582,0.04117370396852493,1.4513847,36.21491228070175,40.333333333333336,47.45614035087719,61.30701754385965,25.092105263157897,16.47982456140351,0.9330131018507595,2.5,0.0,True,8.677536931440763,39.21052631578947,41.18421052631579,37.89473684210526,49.078947368421055,41.578947368421055,912
whale,4.385716438293457,4096,1.4462499618530273,0.0458865761756897,2.1664684,34.416666666666664,40.70614035087719,58.60964912280702,80.50438596491227,46.08771929824561,31.23333333333333,0.9502906600958678,2.5,0.0,True,14.656330675239857,61.60087719298246,59.60526315789474,57.98245614035088,65.6359649122807,58.83771929824562,912
widow,3.810518741607666,4096,1.0639057159423828,0.04027089476585388,1.4767635,37.10964912280702,43.078947368421055,55.23684210526316,65.24561403508773,28.135964912280706,19.313157894736843,0.9840540936698364,2.5,0.0,True,10.568973682048593,60.0,59.276315789473685,60.15350877192982,65.48245614035088,61.23245614035088,912
wind,4.391869068145752,4096,1.508124828338623,0.0464891642332077,1.8978709,43.21834061135371,53.71615720524017,69.42794759825327,87.34497816593887,44.12663755458516,29.618340611353716,0.9872036609258205,2.5,0.0,True,15.35364051660613,59.301310043668124,59.1703056768559,59.737991266375545,65.52401746724891,59.40174672489083,916
witch,3.64141845703125,4096,1.1150784492492676,0.03843751922249794,1.3661655,28.859649122807017,32.574561403508774,43.08771929824562,61.65350877192982,32.79385964912281,21.77894736842105,0.9148060576606465,2.5,0.0,True,9.388783669614314,39.780701754385966,36.425438596491226,38.99122807017544,50.04385964912281,39.91228070175438,912
witness,3.7447047233581543,4096,1.3200783729553223,0.03871177136898041,1.2727014,51.166666666666664,57.324561403508774,67.11842105263158,78.00438596491227,26.83771929824561,18.061403508771924,0.985708224593771,2.5,0.0,True,5.646112877803516,61.973684210526315,60.89912280701754,59.53947368421053,68.7719298245614,64.00438596491227,912
workaholic,3.551105499267578,4096,0.9157810211181641,0.03858203813433647,1.5227115,52.23684210526316,57.89912280701754,66.82456140350877,74.61842105263158,22.381578947368418,15.214035087719296,0.992788815499652,2.5,0.0,True,6.172448087745913,60.81140350877193,62.56578947368421,59.3640350877193,66.84210526315789,63.530701754385966,912
wraith,4.012916564941406,4096,1.2721872329711914,0.04330101236701012,1.7302434,25.605263157894736,30.864035087719298,39.30263157894737,61.03508771929825,35.42982456140351,22.945614035087722,0.9002030163862926,2.5,0.0,True,8.663359973464711,32.828947368421055,37.60964912280702,34.91228070175438,43.55263157894737,33.728070175438596,912
writer,3.1934006214141846,4096,0.9063282012939453,0.03439538553357124,1.1632208,62.80263157894737,67.18859649122807,72.99122807017544,80.99122807017544,18.18859649122807,12.073684210526315,0.9822342079238565,2.5,0.0,True,6.579453161800048,63.83771929824562,63.969298245614034,64.07894736842105,71.71052631578948,66.98684210526316,912
zealot,3.8729207515716553,4096,1.1617193222045898,0.04132123664021492,1.3646433,40.01754385964912,45.583333333333336,56.925438596491226,68.8157894736842,28.798245614035082,19.547368421052628,0.9767548867676222,2.5,0.0,True,9.998545767417696,46.20614035087719,50.35087719298246,46.425438596491226,48.333333333333336,42.45614035087719,912
zeitgeist,3.9006731510162354,4096,1.117265224456787,0.04138338938355446,1.0981135,75.60526315789474,78.0701754385965,84.26754385964912,85.00877192982456,9.403508771929822,6.8815789473684195,0.9226257825559424,2.5,0.0,True,2.1540276378361876,67.12719298245614,60.39473684210526,62.5,73.66228070175438,68.79385964912281,912
