role_norm,parallel_norm,perp_norm,cos_with_daa,angle_deg,perp_frac,role,steered_score_alpha_1.0,assistant_axis_score_alpha_1.0,advantage_alpha_1.0,steered_score_alpha_1.5,assistant_axis_score_alpha_1.5,advantage_alpha_1.5,steered_score_alpha_2.0,assistant_axis_score_alpha_2.0,advantage_alpha_2.0,steered_score_alpha_2.5,assistant_axis_score_alpha_2.5,advantage_alpha_2.5
3.3239645957946777,0.7117923498153687,3.246858596801758,-0.21413959562778473,77.63494582302259,0.976803,biologist,57.728070175438596,56.29385964912281,1.4342105263157894,57.8640350877193,54.18859649122807,3.675438596491228,60.42982456140351,34.86842105263158,25.56140350877193,60.93859649122807,12.149122807017545,48.78947368421053
3.173158645629883,0.9062082171440125,3.0410068035125732,-0.28558558225631714,73.40614517620203,0.9583532,blogger,74.57456140350877,71.59210526315789,2.982456140350877,79.77631578947368,71.5657894736842,8.210526315789474,84.53508771929825,55.46491228070175,29.07017543859649,86.26754385964912,16.662280701754387,69.60526315789474
3.838174343109131,1.1950291395187378,3.6473944187164307,-0.31135353446006775,71.85918029710533,0.9502941,bohemian,47.478070175438596,52.8859649122807,-5.407894736842105,53.76315789473684,60.01315789473684,-6.25,63.89912280701754,60.3640350877193,3.5350877192982457,72.89035087719299,22.17543859649123,50.71491228070175
3.746767520904541,1.1524772644042969,3.565117597579956,-0.3075924217700958,72.085801605087,0.95151824,builder,67.8201754385965,63.276315789473685,4.543859649122807,72.36842105263158,63.84649122807018,8.521929824561404,77.77631578947368,48.09649122807018,29.67982456140351,82.39035087719299,18.355263157894736,64.03508771929825
4.508079528808594,1.3107421398162842,4.313320636749268,-0.2907539904117584,73.09689828482456,0.95679784,caregiver,72.646288209607,72.23580786026201,0.4104803493449782,75.79912663755458,75.20524017467248,0.5938864628820961,79.34497816593887,63.646288209606986,15.698689956331878,72.8640350877193,21.99561403508772,50.86842105263158
3.776454210281372,0.7889400720596313,3.6931259632110596,-0.208910271525383,77.94150097697472,0.9779348,cartographer,47.68859649122807,44.33771929824562,3.3508771929824563,51.81140350877193,44.60087719298246,7.2105263157894735,59.271929824561404,30.19736842105263,29.07456140350877,65.35087719298245,10.37280701754386,54.978070175438596
4.436631202697754,1.313679814338684,4.2376813888549805,-0.2960985004901886,72.77658004243106,0.95515746,caveman,10.482456140350877,11.56140350877193,-1.0789473684210527,15.057017543859649,15.118421052631579,-0.06140350877192982,26.407894736842106,17.583333333333332,8.824561403508772,49.219298245614034,13.973684210526315,35.24561403508772
3.796665906906128,1.075827956199646,3.6410529613494873,-0.2833612561225891,73.53908214545797,0.9590133,celebrity,45.171052631578945,41.60087719298246,3.5701754385964914,52.35087719298246,43.45175438596491,8.899122807017545,62.49561403508772,34.50877192982456,27.986842105263158,69.52838427947599,21.46288209606987,48.06550218340611
3.6833608150482178,0.8883863091468811,3.5746209621429443,-0.24118904769420624,76.04327046080422,0.9704781,chameleon,50.60087719298246,45.8421052631579,4.758771929824562,56.75,48.10087719298246,8.649122807017545,69.17543859649123,41.83771929824562,27.337719298245613,81.69736842105263,21.864035087719298,59.833333333333336
4.080556869506836,1.3599833250045776,3.847257614135742,-0.33328378200531006,70.5317906386983,0.9428266,chef,32.467248908296945,33.069868995633186,-0.6026200873362445,35.88209606986899,34.3231441048035,1.5589519650655022,40.842794759825324,22.67248908296943,18.170305676855897,47.314410480349345,11.790393013100436,35.52401746724891
3.3404603004455566,0.6757447719573975,3.271397829055786,-0.20229092240333557,78.32904199493636,0.9793255,chemist,54.3859649122807,52.416666666666664,1.969298245614035,56.583333333333336,53.219298245614034,3.3640350877192984,58.35964912280702,32.07017543859649,26.289473684210527,61.31877729257642,12.969432314410481,48.34934497816594
4.027644157409668,0.9778990149497986,3.90712571144104,-0.24279679358005524,75.94833162382042,0.97007716,chimera,46.3640350877193,43.666666666666664,2.6973684210526314,52.33771929824562,46.95175438596491,5.385964912280702,68.13157894736842,40.10087719298246,28.030701754385966,86.8640350877193,19.460526315789473,67.40350877192982
4.1718645095825195,1.023421049118042,4.044386863708496,-0.2453150451183319,75.79954732617159,0.9694435,coach,90.20175438596492,89.58333333333333,0.618421052631579,89.03070175438596,87.49122807017544,1.5394736842105263,87.4780701754386,59.95175438596491,27.526315789473685,78.96491228070175,28.837719298245613,50.12719298245614
3.591310501098633,0.9142463207244873,3.4729905128479004,-0.2545717656612396,75.25178825558156,0.96705383,collaborator,89.10526315789474,89.53508771929825,-0.4298245614035088,90.23245614035088,88.32456140350877,1.9078947368421053,90.1842105263158,71.00438596491227,19.17982456140351,88.05263157894737,24.32017543859649,63.73245614035088
3.299499273300171,0.7241982817649841,3.2190420627593994,-0.21948733925819397,77.32107624348815,0.9756153,collector,50.20175438596491,44.81578947368421,5.385964912280702,53.583333333333336,45.29824561403509,8.285087719298245,58.69736842105263,33.35964912280702,25.337719298245613,65.02631578947368,13.837719298245615,51.18859649122807
3.7366130352020264,1.1242867708206177,3.5634610652923584,-0.3008839190006256,72.48929892570229,0.9536607,comedian,37.1578947368421,36.39035087719298,0.7675438596491229,44.51315789473684,40.64473684210526,3.8684210526315788,59.85087719298246,33.06140350877193,26.789473684210527,74.91228070175438,8.201754385964913,66.71052631578948
3.9928646087646484,0.9298740029335022,3.8830790519714355,-0.23288394510746002,76.53307866362667,0.97250456,competitor,57.728070175438596,54.469298245614034,3.258771929824561,65.78508771929825,56.04824561403509,9.736842105263158,75.88157894736842,44.68421052631579,31.19736842105263,81.0701754385965,19.767543859649123,61.30263157894737
3.44222354888916,0.7754235863685608,3.3537473678588867,-0.22526824474334717,76.9813475853309,0.9742968,composer,41.8421052631579,40.828947368421055,1.013157894736842,45.20175438596491,42.49122807017544,2.710526315789474,52.19736842105263,31.592105263157894,20.605263157894736,60.10526315789474,11.855263157894736,48.25
3.8020236492156982,1.221891164779663,3.6003284454345703,-0.3213791847229004,71.2536473499087,0.94695055,conservator,48.13157894736842,50.96052631578947,-2.8289473684210527,49.728070175438596,51.12719298245614,-1.3991228070175439,48.81140350877193,37.14912280701754,11.662280701754385,46.30263157894737,16.79824561403509,29.50438596491228
3.5762736797332764,0.6529779434204102,3.516155958175659,-0.18258610367774963,79.47957059311253,0.9831898,consultant,89.16666666666667,88.64912280701755,0.5175438596491229,87.65789473684211,86.60964912280701,1.0482456140350878,84.85087719298245,56.31140350877193,28.539473684210527,79.05701754385964,16.732456140350877,62.324561403508774
3.4793078899383545,0.7597900032997131,3.3953356742858887,-0.21837390959262848,77.38645718171028,0.97586524,contrarian,47.23684210526316,45.333333333333336,1.9035087719298245,52.09649122807018,46.60964912280702,5.4868421052631575,61.23245614035088,37.80263157894737,23.42982456140351,69.8859649122807,20.94298245614035,48.94298245614035
4.014277458190918,1.0060036182403564,3.8861780166625977,-0.25060638785362244,75.4866020139521,0.96808904,coordinator,82.60526315789474,82.97368421052632,-0.3684210526315789,82.64473684210526,83.40350877192982,-0.7587719298245614,81.91266375545851,61.66812227074236,20.24454148471616,75.39301310043668,19.475982532751093,55.917030567685586
